"","Algae","Ascidian","Bryozoan","Hard coral","Hard Substrate","Hydrozoa","Serpulid","Soft Substrate","Sponge","tag","site","season","depth","sample_date","transect","year","site_id","Reserve"
"1",0.519297191770536,0,0,0,0.101967262351704,0,0,0.378735545877759,0,"AchzivR101Fall2015","Achziv","Fall",10,2015-11-18,1,"2015","Achziv10","R"
"2",0.534587488004832,0,0,0,0.238140006137629,0,0,0.227272505857539,0,"AchzivR101Fall2016","Achziv","Fall",10,2016-11-29,1,"2016","Achziv10","R"
"3",0.529178157749586,0,0,0,0.192608935466078,0,0,0.278212906784335,0,"AchzivR101Fall2017","Achziv","Fall",10,2017-11-09,1,"2017","Achziv10","R"
"4",0.527914495150628,0,0,0,0.213747133099151,0,0,0.258338371750221,0,"AchzivR101Fall2018","Achziv","Fall",10,2018-10-31,1,"2018","Achziv10","R"
"5",0.800025411294091,0,0.122449648750338,0,0,0,0,0.0775249399555712,0,"AchzivR101Fall2019","Achziv","Fall",10,2019-11-05,1,"2019","Achziv10","R"
"6",0.990288346015218,0,0,0,0,0,0,0.00971165398478174,0,"AchzivR101Fall2020","Achziv","Fall",10,2020-10-19,1,"2020","Achziv10","R"
"7",0.784789226562097,0,0.150147051235746,0,0,0,0,0.0650637222021568,0,"AchzivR101Fall2021","Achziv","Fall",10,2021-10-14,1,"2021","Achziv10","R"
"8",0.411726500859514,0,0,0,0.432982386293665,0,0.134018357662325,0.021272755184496,0,"AchzivR101Spring2015","Achziv","Spring",10,2015-04-20,1,"2015","Achziv10","R"
"9",0.701684792298092,0,0,0,0.242110893207345,0,0,0.0562043144945623,0,"AchzivR101Spring2016","Achziv","Spring",10,2016-05-10,1,"2016","Achziv10","R"
"10",0.76320633904274,0,0,0,0.0349367696494317,0,0,0.201856891307828,0,"AchzivR101Spring2017","Achziv","Spring",10,2017-04-20,1,"2017","Achziv10","R"
"11",0.701608192827382,0,0,0,0.101982010046338,0,0,0.19640979712628,0,"AchzivR101Spring2018","Achziv","Spring",10,2018-04-10,1,"2018","Achziv10","R"
"12",0.78885014736761,0,0,0,0,0,0,0.17751536283254,0.0336344897998497,"AchzivR101Spring2019","Achziv","Spring",10,2019-05-01,1,"2019","Achziv10","R"
"13",1,0,0,0,0,0,0,0,0,"AchzivR101Spring2020","Achziv","Spring",10,2020-05-11,1,"2020","Achziv10","R"
"14",0.875991266099174,0,0,0,0.116027973798298,0,0,0.0079807601025284,0,"AchzivR101Spring2021","Achziv","Spring",10,2021-04-20,1,"2021","Achziv10","R"
"15",0.783941176332266,0.0549438541215533,0.00901642734302413,0,0,0,0,0.0767469708364554,0.0753515713667017,"AchzivR101Spring2022","Achziv","Spring",10,2022-05-10,1,"2022","Achziv10","R"
"16",0.528099782015562,0,0,0,0.235249960300847,0,0,0.236650257683591,0,"AchzivR102Fall2015","Achziv","Fall",10,2015-11-18,2,"2015","Achziv10","R"
"17",0.665447733779542,0,0,0,0.180555049445079,0,0,0.0869339126957786,0.0670633040796006,"AchzivR102Fall2016","Achziv","Fall",10,2016-11-29,2,"2016","Achziv10","R"
"18",0.420022223398063,0,0,0,0.323350441822319,0,0,0.256627334779618,0,"AchzivR102Fall2017","Achziv","Fall",10,2017-11-09,2,"2017","Achziv10","R"
"19",0.557969478592624,0,0,0,0.16521074305093,0,0,0.252274182246023,0.0245455961104238,"AchzivR102Fall2018","Achziv","Fall",10,2018-10-31,2,"2018","Achziv10","R"
"20",0.752569210638517,0,0.0798623873443404,0,0.0748709881353191,0,0,0.0926974138818236,0,"AchzivR102Fall2019","Achziv","Fall",10,2019-11-05,2,"2019","Achziv10","R"
"21",0.953561536094108,0,0.046438463905892,0,0,0,0,0,0,"AchzivR102Fall2020","Achziv","Fall",10,2020-10-19,2,"2020","Achziv10","R"
"22",0.773023456682819,0,0.132787205840812,0,0,0,0,0.0941893374763695,0,"AchzivR102Fall2021","Achziv","Fall",10,2021-10-14,2,"2021","Achziv10","R"
"23",0.422189128816083,0,0,0,0.568782576321668,0,0,0.0090282948622487,0,"AchzivR102Spring2015","Achziv","Spring",10,2015-04-20,2,"2015","Achziv10","R"
"24",0.819948480945526,0,0,0,0.132282748693083,0,0,0.047768770361391,0,"AchzivR102Spring2016","Achziv","Spring",10,2016-05-10,2,"2016","Achziv10","R"
"25",0.575446746237396,0,0,0,0.136742612408201,0,0,0.287810641354403,0,"AchzivR102Spring2017","Achziv","Spring",10,2017-04-20,2,"2017","Achziv10","R"
"26",0.783041772658002,0,0,0,0.0708205612567144,0,0,0.146137666085284,0,"AchzivR102Spring2018","Achziv","Spring",10,2018-04-10,2,"2018","Achziv10","R"
"27",0.722161378915267,0,0,0,0.171606207140571,0,0,0.106232413944163,0,"AchzivR102Spring2019","Achziv","Spring",10,2019-05-01,2,"2019","Achziv10","R"
"28",0.927755121975043,0,0,0,0.0414519791946473,0,0,0,0.0307928988303094,"AchzivR102Spring2020","Achziv","Spring",10,2020-05-11,2,"2020","Achziv10","R"
"29",0.835023276039762,0.0621144614845528,0,0,0.0382242839904941,0.0125801440981373,0,0.0236626519941154,0.0283951823929384,"AchzivR102Spring2021","Achziv","Spring",10,2021-04-20,2,"2021","Achziv10","R"
"30",0.693125828996649,0,0,0,0.0313441517075408,0,0,0.252245792313066,0.0232842269827446,"AchzivR102Spring2022","Achziv","Spring",10,2022-05-10,2,"2022","Achziv10","R"
"31",0.44801220987389,0,0,0,0.426748127899515,0,0,0.10762783472598,0.0176118275006149,"AchzivR103Fall2015","Achziv","Fall",10,2015-11-18,3,"2015","Achziv10","R"
"32",0.469003872696037,0,0,0,0.237253588795388,0,0,0.293742538508575,0,"AchzivR103Fall2016","Achziv","Fall",10,2016-11-29,3,"2016","Achziv10","R"
"33",0.487378110494699,0,0,0,0.197334369126953,0,0,0.273404307339157,0.0418832130391901,"AchzivR103Fall2017","Achziv","Fall",10,2017-11-09,3,"2017","Achziv10","R"
"34",0.733260855662851,0,0,0,0.14211049550309,0,0,0.124628648834059,0,"AchzivR103Fall2018","Achziv","Fall",10,2018-10-31,3,"2018","Achziv10","R"
"35",0.933085608905059,0,0.0306033149835302,0,0,0,0,0.0078937121981328,0.0284173639132781,"AchzivR103Fall2019","Achziv","Fall",10,2019-11-05,3,"2019","Achziv10","R"
"36",0.877790464191504,0,0.0118814826480483,0,0,0,0,0.110328053160448,0,"AchzivR103Fall2020","Achziv","Fall",10,2020-10-19,3,"2020","Achziv10","R"
"37",0.452052417326844,0,0.0719574719683345,0,0.107936207952502,0,0.175396337922815,0.172612269066898,0.0200452957626075,"AchzivR103Fall2021","Achziv","Fall",10,2021-10-14,3,"2021","Achziv10","R"
"38",0.39153204211865,0,0,0,0.125460243793564,0,0.465995191233239,0.00369837453359714,0.0133141483209497,"AchzivR103Spring2015","Achziv","Spring",10,2015-04-20,3,"2015","Achziv10","R"
"39",0.907376462162807,0,0,0,0,0,0,0.0926235378371927,0,"AchzivR103Spring2016","Achziv","Spring",10,2016-05-10,3,"2016","Achziv10","R"
"40",0.832636202028652,0,0,0,0.035501411690892,0,0,0.131862386280456,0,"AchzivR103Spring2017","Achziv","Spring",10,2017-04-20,3,"2017","Achziv10","R"
"41",0.690871456196812,0,0,0,0.106654426394309,0,0,0.176064449920764,0.0264096674881146,"AchzivR103Spring2018","Achziv","Spring",10,2018-04-10,3,"2018","Achziv10","R"
"42",0.745986564955027,0,0,0,0.038654218376409,0,0,0.215359216668564,0,"AchzivR103Spring2019","Achziv","Spring",10,2019-05-01,3,"2019","Achziv10","R"
"43",1,0,0,0,0,0,0,0,0,"AchzivR103Spring2020","Achziv","Spring",10,2020-05-11,3,"2020","Achziv10","R"
"44",0.914197257850509,0,0,0,0.0858027421494914,0,0,0,0,"AchzivR103Spring2021","Achziv","Spring",10,2021-04-20,3,"2021","Achziv10","R"
"45",0.57699217291448,0.0964969668494906,0.00791769984406077,0,0,0,0,0.318593160391969,0,"AchzivR103Spring2022","Achziv","Spring",10,2022-05-10,3,"2022","Achziv10","R"
"46",0.511900502289516,0,0,0,0.276780093211165,0,0,0.211319404499318,0,"AchzivR104Fall2015","Achziv","Fall",10,2015-11-18,4,"2015","Achziv10","R"
"47",0.473622021399969,0,0,0,0.429804599461719,0,0,0.0788354115414792,0.0177379675968328,"AchzivR104Fall2016","Achziv","Fall",10,2016-11-29,4,"2016","Achziv10","R"
"48",0.575164170985293,0,0,0,0.0340603935198861,0,0,0.365473428880048,0.0253020066147725,"AchzivR104Fall2017","Achziv","Fall",10,2017-11-09,4,"2017","Achziv10","R"
"49",0.736407776689911,0,0,0,0.162806961456231,0,0,0.100785261853857,0,"AchzivR104Fall2018","Achziv","Fall",10,2018-10-31,4,"2018","Achziv10","R"
"50",0.97836994090757,0,0.0216300590924295,0,0,0,0,0,0,"AchzivR104Fall2019","Achziv","Fall",10,2019-11-05,4,"2019","Achziv10","R"
"51",0.832401666836061,0,0.0107549732511619,0,0.0403311496918571,0,0,0.11651221022092,0,"AchzivR104Fall2020","Achziv","Fall",10,2020-10-19,4,"2020","Achziv10","R"
"52",0.888843200830474,0,0.0329547216361418,0,0,0,0,0.0170004516376922,0.0612016258956919,"AchzivR104Fall2021","Achziv","Fall",10,2021-10-14,4,"2021","Achziv10","R"
"53",0.552855810385436,0,0,0,0.12061856411918,0.00793944979012321,0.313608266709867,0.00497790899539471,0,"AchzivR104Spring2015","Achziv","Spring",10,2015-04-20,4,"2015","Achziv10","R"
"54",0.762816381501331,0,0,0,0.0981342029252375,0,0,0.11474951770623,0.0242998978672017,"AchzivR104Spring2016","Achziv","Spring",10,2016-05-10,4,"2016","Achziv10","R"
"55",0.810304625799173,0,0,0,0,0,0,0.189695374200827,0,"AchzivR104Spring2017","Achziv","Spring",10,2017-04-20,4,"2017","Achziv10","R"
"56",0.681862905870777,0,0,0,0,0,0,0.318137094129223,0,"AchzivR104Spring2018","Achziv","Spring",10,2018-04-10,4,"2018","Achziv10","R"
"57",0.572717812050899,0,0,0,0.100945416902975,0,0,0.326336771046126,0,"AchzivR104Spring2019","Achziv","Spring",10,2019-07-01,4,"2019","Achziv10","R"
"58",0.865940140924848,0,0,0,0.0769195912726284,0,0,0,0.057140267802524,"AchzivR104Spring2020","Achziv","Spring",10,2020-05-11,4,"2020","Achziv10","R"
"59",0.820875576316797,0,0,0,0.148484719632129,0,0,0.0306397040510743,0,"AchzivR104Spring2021","Achziv","Spring",10,2021-04-20,4,"2021","Achziv10","R"
"60",0.584869633921517,0,0,0,0,0,0,0.415130366078483,0,"AchzivR104Spring2022","Achziv","Spring",10,2022-05-10,4,"2022","Achziv10","R"
"61",0.567629831952025,0.0962589050687875,0,0,0,0.00974773722215569,0,0.128345206758383,0.198018318998648,"AchzivR251Fall2015","Achziv","Fall",25,2015-11-18,1,"2015","Achziv25","R"
"62",0.757787995980389,0,0,0,0,0,0,0.162459270988763,0.0797527330308475,"AchzivR251Fall2016","Achziv","Fall",25,2016-11-29,1,"2016","Achziv25","R"
"63",0.804306024020427,0,0,0,0,0,0,0.0305771837468083,0.165116792232765,"AchzivR251Fall2017","Achziv","Fall",25,2017-11-09,1,"2017","Achziv25","R"
"64",0.804713405968735,0,0,0,0,0,0,0.106669148000271,0.0886174460309941,"AchzivR251Fall2018","Achziv","Fall",25,2018-10-31,1,"2018","Achziv25","R"
"65",0.645005543592476,0.0498133262169349,0.00408724727933824,0,0,0,0,0.164463045287658,0.136630837623593,"AchzivR251Fall2019","Achziv","Fall",25,2019-11-05,1,"2019","Achziv25","R"
"66",0.757933265258071,0,0.0102591350748345,0,0,0,0,0.174649561393016,0.0571580382740781,"AchzivR251Fall2020","Achziv","Fall",25,2020-10-19,1,"2020","Achziv25","R"
"67",0.116321064805421,0,0.407791259181106,0,0,0,0,0.383780383881833,0.0921072921316398,"AchzivR251Fall2021","Achziv","Fall",25,2021-10-14,1,"2021","Achziv25","R"
"68",0.411060593435085,0,0.185887541087195,0,0.034853913953849,0.0114709083898743,0,0.201378169511127,0.15534887362287,"AchzivR251Fall2022","Achziv","Fall",25,2022-10-30,1,"2022","Achziv25","R"
"69",0.526929601357082,0,0,0,0.359944868532655,0,0,0.051420695504665,0.061704834605598,"AchzivR251Spring2015","Achziv","Spring",25,2015-05-20,1,"2015","Achziv25","R"
"70",0.786553677606629,0,0,0,0,0,0,0.15894938901634,0.0544969333770308,"AchzivR251Spring2016","Achziv","Spring",25,2016-04-11,1,"2016","Achziv25","R"
"71",0.834734067601507,0,0,0,0.0333069537463374,0,0,0.0824743616575973,0.0494846169945584,"AchzivR251Spring2017","Achziv","Spring",25,2017-04-20,1,"2017","Achziv25","R"
"72",0.76000430292599,0,0,0,0,0,0,0.18633206294566,0.0536636341283501,"AchzivR251Spring2018","Achziv","Spring",25,2018-04-10,1,"2018","Achziv25","R"
"73",0.498177236905592,0,0,0,0,0,0,0.221010025197019,0.280812737897389,"AchzivR251Spring2019","Achziv","Spring",25,2019-05-01,1,"2019","Achziv25","R"
"74",0.667048040793837,0,0.0245787882077881,0,0.0307234852597351,0.0101115267943432,0,0.107776035593674,0.159762123350623,"AchzivR251Spring2020","Achziv","Spring",25,2020-05-11,1,"2020","Achziv25","R"
"75",0.381923465468673,0,0,0,0.172711310724761,0.0378944648003696,0,0.279170928182088,0.128299830824108,"AchzivR251Spring2021","Achziv","Spring",25,2021-04-20,1,"2021","Achziv25","R"
"76",0.353428014394809,0,0.0565096440598294,0,0.0235456850249289,0,0,0.286659371652706,0.279857284867726,"AchzivR251Spring2022","Achziv","Spring",25,2022-05-10,1,"2022","Achziv25","R"
"77",0.843003669897431,0,0,0,0,0.0127787710548603,0,0.144217559047709,0,"AchzivR252Fall2015","Achziv","Fall",25,2015-11-18,2,"2015","Achziv25","R"
"78",0.596139288417865,0,0,0,0,0,0,0.183573050719152,0.220287660862983,"AchzivR252Fall2016","Achziv","Fall",25,2016-11-29,2,"2016","Achziv25","R"
"79",0.697789084049106,0,0,0,0,0,0,0.152491746580726,0.149719169370168,"AchzivR252Fall2017","Achziv","Fall",25,2017-11-09,2,"2017","Achziv25","R"
"80",0.700021756697955,0,0,0,0,0,0,0.218577111953751,0.0814011313482936,"AchzivR252Fall2018","Achziv","Fall",25,2018-10-31,2,"2018","Achziv25","R"
"81",0.859025441719194,0,0,0,0,0,0,0.0554394330317777,0.0855351252490284,"AchzivR252Fall2019","Achziv","Fall",25,2019-11-05,2,"2019","Achziv25","R"
"82",0.625036745252513,0,0,0,0,0,0,0.0926715268387324,0.282291727908754,"AchzivR252Fall2020","Achziv","Fall",25,2020-10-19,2,"2020","Achziv25","R"
"83",0.108680567266559,0,0.306349154568471,0,0,0,0.219625313017838,0.264944822053264,0.100400143093869,"AchzivR252Fall2021","Achziv","Fall",25,2021-10-14,2,"2021","Achziv25","R"
"84",0.247789016275336,0,0.315851576194555,0,0,0,0,0.178835822758241,0.257523584771867,"AchzivR252Fall2022","Achziv","Fall",25,2022-10-30,2,"2022","Achziv25","R"
"85",0.602766227007249,0,0,0,0.224878169306551,0,0,0.0530324934419077,0.119323110244292,"AchzivR252Spring2015","Achziv","Spring",25,2015-05-20,2,"2015","Achziv25","R"
"86",0.752233121230899,0,0,0,0,0,0,0.168598763659447,0.0791681151096534,"AchzivR252Spring2016","Achziv","Spring",25,2016-04-11,2,"2016","Achziv25","R"
"87",0.629870971341403,0,0,0,0,0.0108927588197747,0,0.211717193251017,0.147519076587805,"AchzivR252Spring2017","Achziv","Spring",25,2017-04-20,2,"2017","Achziv25","R"
"88",0.829216594588127,0,0,0,0,0,0,0.140937761747662,0.0298456436642109,"AchzivR252Spring2018","Achziv","Spring",25,2018-04-10,2,"2018","Achziv25","R"
"89",0.643823419539505,0,0,0,0,0.0128539408655618,0,0.169243554729897,0.174079084865037,"AchzivR252Spring2019","Achziv","Spring",25,2019-05-01,2,"2019","Achziv25","R"
"90",0.628580874130974,0.0514969128299869,0.0295777140356848,0,0,0,0,0.0784714862171229,0.211873012786232,"AchzivR252Spring2020","Achziv","Spring",25,2020-05-11,2,"2020","Achziv25","R"
"91",0.249139329437054,0,0.0326133805066049,0,0.0733801061398611,0.0563509675841971,0,0.29779122438769,0.290724991944592,"AchzivR252Spring2021","Achziv","Spring",25,2021-04-20,2,"2021","Achziv25","R"
"92",0.33734046496849,0,0.017122985401331,0,0,0,0,0.492897365481171,0.152639184149008,"AchzivR252Spring2022","Achziv","Spring",25,2022-05-10,2,"2022","Achziv25","R"
"93",0.736905786540731,0,0,0,0.03617401887371,0,0,0.11943168136082,0.107488513224738,"AchzivR253Fall2015","Achziv","Fall",25,2015-11-18,3,"2015","Achziv25","R"
"94",0.55763842812979,0,0,0,0.0295095076533495,0,0,0.237481275876955,0.175370788339905,"AchzivR253Fall2016","Achziv","Fall",25,2016-11-29,3,"2016","Achziv25","R"
"95",0.902708124373119,0,0,0,0,0,0,0.0694941968763433,0.0277976787505373,"AchzivR253Fall2017","Achziv","Fall",25,2017-11-09,3,"2017","Achziv25","R"
"96",0.661173853793017,0,0,0,0,0,0,0.174730972259206,0.164095173947777,"AchzivR253Fall2018","Achziv","Fall",25,2018-10-31,3,"2018","Achziv25","R"
"97",0.695302019511783,0.0510941635550325,0.00838468325005662,0,0,0.0103481850238041,0,0.07136962528322,0.163501323376104,"AchzivR253Fall2019","Achziv","Fall",25,2019-11-05,3,"2019","Achziv25","R"
"98",0.789268921800046,0,0.00969409122058935,0,0,0,0,0.120022081778725,0.0810149052006396,"AchzivR253Fall2020","Achziv","Fall",25,2020-10-19,3,"2020","Achziv25","R"
"99",0.0528811662409964,0,0.61962866243866,0,0,0,0,0.262354004648894,0.0651361666714495,"AchzivR253Fall2021","Achziv","Fall",25,2021-10-14,3,"2021","Achziv25","R"
"100",0.60040988502801,0,0.168137575400816,0,0,0,0,0.15749729024074,0.0739552493304343,"AchzivR253Fall2022","Achziv","Fall",25,2022-10-30,3,"2022","Achziv25","R"
"101",0.601730089805376,0,0,0,0.227745112027787,0,0,0.0738493220407563,0.096675476126081,"AchzivR253Spring2015","Achziv","Spring",25,2015-05-20,3,"2015","Achziv25","R"
"102",0.544654383288346,0,0,0,0.0298820560967023,0,0,0.20348257246802,0.221980988146931,"AchzivR253Spring2016","Achziv","Spring",25,2016-04-11,3,"2016","Achziv25","R"
"103",0.805351170568562,0,0,0,0,0,0,0.0648829431438127,0.129765886287625,"AchzivR253Spring2017","Achziv","Spring",25,2017-04-20,3,"2017","Achziv25","R"
"104",0.547748687685436,0.0474389488441851,0,0,0,0,0,0.144575844096564,0.260236519373815,"AchzivR253Spring2018","Achziv","Spring",25,2018-04-10,3,"2018","Achziv25","R"
"105",0.623492071679805,0,0.00504304614992212,0,0,0.0124480253067698,0,0.218531999829959,0.140484857033545,"AchzivR253Spring2019","Achziv","Spring",25,2019-05-01,3,"2019","Achziv25","R"
"106",0.639646107549671,0.0557964680146745,0.0778289194871358,0,0,0,0,0.0991937209149769,0.127534784033542,"AchzivR253Spring2020","Achziv","Spring",25,2020-05-11,3,"2020","Achziv25","R"
"107",0.362000183326569,0,0.0303278966004229,0,0.113729612251586,0.0187149994844382,0,0.369621239817654,0.10560606851933,"AchzivR253Spring2021","Achziv","Spring",25,2021-04-20,3,"2021","Achziv25","R"
"108",0.365969876138582,0,0.0468634692877128,0,0.0270366168967574,0,0,0.479792661755155,0.0803373759217933,"AchzivR253Spring2022","Achziv","Spring",25,2022-05-10,3,"2022","Achziv25","R"
"109",0.659321238037977,0.0529421855047051,0,0,0,0,0,0.215130150622294,0.0726064258350241,"AchzivR254Fall2015","Achziv","Fall",25,2015-11-18,4,"2015","Achziv25","R"
"110",0.67425297844305,0,0,0,0.0324578356868366,0.021364651338171,0,0.127255324042042,0.1446692104899,"AchzivR254Fall2016","Achziv","Fall",25,2016-11-29,4,"2016","Achziv25","R"
"111",0.765611089914791,0,0,0,0,0,0,0.0616812921276866,0.172707617957523,"AchzivR254Fall2017","Achziv","Fall",25,2017-11-09,4,"2017","Achziv25","R"
"112",0.670129507127551,0,0,0,0,0,0,0.248532563123078,0.0813379297493711,"AchzivR254Fall2018","Achziv","Fall",25,2018-10-31,4,"2018","Achziv25","R"
"113",0.857590422784465,0,0.0423946595369164,0,0,0.0130806307115486,0,0.0574094347895743,0.0295248521774953,"AchzivR254Fall2019","Achziv","Fall",25,2019-11-05,4,"2019","Achziv25","R"
"114",0.808489634748273,0,0.00518931312295004,0,0,0,0,0.128497277330191,0.0578237747985861,"AchzivR254Fall2020","Achziv","Fall",25,2020-10-19,4,"2020","Achziv25","R"
"115",0.0426520609582987,0,0.715304746855219,0,0,0,0,0.140722786154931,0.10132040603155,"AchzivR254Fall2021","Achziv","Fall",25,2021-10-14,4,"2021","Achziv25","R"
"116",0.565873718962937,0,0.139651919988945,0,0,0,0,0.148587980345381,0.145886380702737,"AchzivR254Fall2022","Achziv","Fall",25,2022-10-30,4,"2022","Achziv25","R"
"117",0.583368094480799,0,0,0,0.227598613030216,0,0,0.0410941940193446,0.14793909846964,"AchzivR254Spring2015","Achziv","Spring",25,2015-05-20,4,"2015","Achziv25","R"
"118",0.70511366214438,0,0,0,0,0,0,0.110032215617769,0.184854122237851,"AchzivR254Spring2016","Achziv","Spring",25,2016-04-11,4,"2016","Achziv25","R"
"119",0.617495073397588,0,0,0,0,0.0180521465098149,0,0.0792288652375212,0.285223914855076,"AchzivR254Spring2017","Achziv","Spring",25,2017-04-20,4,"2017","Achziv25","R"
"120",0.526332832495726,0,0,0,0,0,0,0.270128490751775,0.2035386767525,"AchzivR254Spring2018","Achziv","Spring",25,2018-04-10,4,"2018","Achziv25","R"
"121",0.595751014460965,0,0.00911839817005343,0,0,0,0,0.141118066917493,0.254012520451488,"AchzivR254Spring2019","Achziv","Spring",25,2019-05-01,4,"2019","Achziv25","R"
"122",0.641248844554229,0,0.0514484184629944,0,0,0.0126992931649163,0,0.151282849528091,0.14332059428977,"AchzivR254Spring2020","Achziv","Spring",25,2020-05-11,4,"2020","Achziv25","R"
"123",0.265699513879117,0,0.0881123174231601,0,0,0.0189123851376073,0,0.456523963460576,0.17075182009954,"AchzivR254Spring2021","Achziv","Spring",25,2021-04-20,4,"2021","Achziv25","R"
"124",0.356742880871786,0,0.0473217906934199,0,0.0295761191833874,0,0,0.500446715071286,0.0659124941801205,"AchzivR254Spring2022","Achziv","Spring",25,2022-05-10,4,"2022","Achziv25","R"
"125",0.0610650702052232,0.0822682195820368,0.266633409106909,0,0.0253132983329344,0.141626302065279,0,0.329072878328147,0.0940208223794706,"AchzivR451Fall2015","Achziv","Fall",45,2015-12-23,1,"2015","Achziv45","R"
"126",0.0172559269272343,0,0.175107836941596,0,0.0257511524914112,0.0932256912980201,0,0.66952996477669,0.0191294275650483,"AchzivR451Fall2016","Achziv","Fall",45,2016-12-06,1,"2016","Achziv45","R"
"127",0.0161604679694469,0.0979728370647717,0.405959242811977,0,0,0.0992129995592625,0,0.223937913290907,0.156756539303635,"AchzivR451Fall2017","Achziv","Fall",45,2017-11-15,1,"2017","Achziv45","R"
"128",0.0301899543449129,0.0610088660720114,0.705825650556193,0,0,0,0,0.147195994332472,0.0557795346944104,"AchzivR451Fall2018","Achziv","Fall",45,2018-11-21,1,"2018","Achziv45","R"
"129",0.179694342425884,0.145252926794257,0.313845640116137,0,0,0.0980610476248146,0,0.196744705075818,0.0664013379630887,"AchzivR451Fall2019","Achziv","Fall",45,2019-11-10,1,"2019","Achziv45","R"
"130",0.00975827194664692,0.118319047353094,0.391565257565111,0,0,0.135792324388361,0,0.110180700180659,0.234384398566129,"AchzivR451Fall2020","Achziv","Fall",45,2020-11-01,1,"2020","Achziv45","R"
"131",0.0939451528104807,0.32973512516047,0.285309273798523,0,0.110680321732186,0.0303553625003885,0,0.095161652282964,0.0548131117149873,"AchzivR451Fall2021","Achziv","Fall",45,2021-11-09,1,"2021","Achziv45","R"
